,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
361,04/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,999000,3
362,05/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3
363,06/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,500000,3
364,07/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,750000,3
365,08/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,2000000,3
366,09/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,250000,3
367,10/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,2749900,4
368,11/01/19,60,46,1,C20,0,82126,17/09/16,,1,3,500000,4
369,12/01/19,60,47,1,C20,0,82126,17/09/16,,1,3,999800,4
370,01/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,2099900,4
371,02/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,5623520,4
372,03/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,7195460,4
373,04/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,246000,4
374,05/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,2669370,4
375,06/01/20,60,47,1,C20,0,82126,17/09/16,,1,3,499900,4
376,07/01/20,60,47,1,C20,0,89592,17/09/16,,1,4,2887190,4
377,08/01/20,60,47,1,C20,0,89592,17/09/16,,1,4,2791550,4
378,09/01/20,60,47,1,C20,0,89592,17/09/16,,1,4,1394550,4
379,10/01/20,60,47,1,C20,0,89592,17/09/16,,1,4,1153070,2
380,11/01/20,60,47,1,C20,0,89592,17/09/16,,1,4,1767620,2
381,12/01/20,60,48,1,C20,0,89592,17/09/16,,1,4,1750000,2
382,01/01/19,61,32,0,C11,2,19818,05/04/18,,1,1,0,1
383,02/01/19,61,32,0,C11,2,19818,05/04/18,,1,1,-439300,1
384,03/01/19,61,32,0,C11,2,19818,05/04/18,17/03/19,1,1,0,1
385,12/01/20,62,27,0,C9,2,62376,28/11/20,,1,1,0,1
386,01/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,293250,1
387,02/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,389680,1
388,03/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,465950,1
389,04/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,50000,2
390,05/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,366420,2
391,06/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,260000,2
392,07/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,383810,1
393,08/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,151500,1
394,09/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,152630,1
395,10/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,338940,2
396,11/01/19,63,26,0,C6,0,93931,30/04/16,,1,3,200000,2
397,12/01/19,63,27,0,C6,0,93931,30/04/16,,1,3,445760,2
398,01/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,1054160,2
399,02/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,2330040,2
400,03/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,666220,2
401,04/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,567120,2
402,05/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,404740,2
403,06/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,153700,2
404,07/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,1114340,3
405,08/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,399890,3
406,09/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,456330,3
407,10/01/20,63,27,0,C6,0,93931,30/04/16,,1,3,900190,2
408,11/01/20,63,,0,C6,0,93931,30/04/16,,1,3,425080,2
409,12/01/20,63,28,0,C6,0,93931,30/04/16,,1,3,323370,2
410,02/01/20,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
411,03/01/20,64,33,0,C27,2,66502,31/01/20,,2,2,193940,1
412,04/01/20,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
413,05/01/20,64,33,0,C27,2,66502,31/01/20,,2,2,0,1
414,06/01/20,64,33,0,C27,2,66502,31/01/20,19/06/20,2,2,0,1
415,01/01/19,65,28,1,C7,1,69539,31/07/18,,2,2,0,2
416,02/01/19,65,28,1,C7,1,69539,31/07/18,,2,2,1214440,2
417,03/01/19,65,28,1,C7,1,69539,31/07/18,,2,2,1183230,2
418,04/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,187650,3
419,05/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,382150,3
420,06/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,607640,3
421,07/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,120030,2
422,08/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,214800,2
423,09/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,968480,2
424,10/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,966960,3
425,11/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,968580,3
426,12/01/19,65,29,1,C7,1,69539,31/07/18,,2,2,618680,3
427,01/01/20,65,29,1,C7,1,69539,31/07/18,,2,2,579560,3
428,02/01/20,65,29,1,C7,1,69539,31/07/18,,2,2,1553740,3
429,03/01/20,65,29,1,C7,1,69539,31/07/18,,2,2,1417930,3
430,04/01/20,65,30,1,C7,1,69539,31/07/18,,2,2,520630,2
431,05/01/20,65,30,1,C7,1,69539,31/07/18,,2,2,214080,2
432,06/01/20,65,30,1,C7,1,69539,31/07/18,16/06/20,2,2,0,2
433,01/01/20,66,27,1,C4,2,104286,21/01/20,,3,3,0,1
434,02/01/20,66,27,1,C4,2,104286,21/01/20,,3,3,0,1
435,01/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,0,2
436,02/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,217090,2
437,03/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,1547380,2
438,04/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,0,3
439,05/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,104040,3
440,06/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,746440,3
441,07/01/19,67,39,0,C28,2,65982,01/04/19,,1,2,594170,2
442,08/01/19,67,40,0,C28,2,65982,01/04/19,,1,2,293770,2
443,09/01/19,67,40,0,C28,2,65982,01/04/19,,1,2,100000,2
444,10/01/19,67,40,0,C28,2,65982,01/04/19,,1,2,0,1
445,11/01/19,67,40,0,C28,2,65982,01/04/19,,1,2,394520,1
446,12/01/19,67,40,0,C28,2,65982,01/04/19,,1,2,125040,1
447,01/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,764900,3
448,02/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,0,3
449,03/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,2620440,3
450,04/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,882130,3
451,05/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,594970,3
452,06/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,527970,3
453,07/01/20,67,40,0,C28,2,65982,01/04/19,,1,2,772700,3
454,08/01/20,67,41,0,C28,2,65982,01/04/19,,1,2,302460,3
455,09/01/20,67,41,0,C28,2,65982,01/04/19,,1,2,697080,3
456,10/01/20,67,41,0,C28,2,65982,01/04/19,,1,2,407640,3
457,11/01/20,67,41,0,C28,2,65982,01/04/19,,1,2,0,3
458,12/01/20,67,41,0,C28,2,65982,01/04/19,,1,2,850760,3
459,01/01/19,68,30,0,C29,0,79288,18/10/15,,1,3,2026230,3
460,02/01/19,68,30,0,C29,0,79288,18/10/15,,1,3,1456620,3
461,03/01/19,68,30,0,C29,0,79288,18/10/15,,1,3,2491020,3
462,04/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,321370,3
463,05/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,609240,3
464,06/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,387140,3
465,07/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,407110,3
466,08/01/19,68,31,,C29,0,79288,18/10/15,,1,3,544930,3
467,09/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,2418770,3
468,10/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,1166090,3
469,11/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,566930,3
470,12/01/19,68,31,0,C29,0,79288,18/10/15,,1,3,916300,3
471,01/01/20,68,31,0,C29,0,79288,18/10/15,,1,3,1201650,3
472,02/01/20,68,31,0,C29,0,79288,18/10/15,,1,3,752270,3
473,03/01/20,68,31,0,C29,0,79288,18/10/15,,1,3,3943140,3
474,04/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,868960,4
475,05/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,574820,4
476,06/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,703610,4
477,07/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,1315620,4
478,08/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,457720,4
479,09/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,1400020,4
480,10/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,957710,3
481,11/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,1283630,3
482,12/01/20,68,32,0,C29,0,79288,18/10/15,,1,3,538920,3
483,11/01/19,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
484,12/01/19,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
485,01/01/20,69,,1,C7,1,64604,14/11/19,,2,2,1222220,3
486,02/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,450280,3
487,03/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,2083060,3
488,04/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,485640,2
489,05/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,201600,2
490,06/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,197280,2
491,07/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
492,08/01/20,69,31,1,C7,1,64604,14/11/19,,2,2,0,1
493,09/01/20,69,32,1,C7,1,64604,14/11/19,09/12/20,2,2,0,1
494,01/01/19,70,35,0,C20,1,19235,10/08/18,29/01/19,1,1,0,1
495,01/01/19,71,43,0,C20,2,54103,25/05/18,,3,3,188780,1
496,02/01/19,71,43,0,C20,2,54103,25/05/18,15/02/19,3,3,0,1
497,10/01/20,72,28,0,C14,2,42242,18/10/20,,2,2,0,1
498,11/01/20,72,28,0,C14,2,42242,18/10/20,,2,2,0,1
499,12/01/20,72,28,0,C14,2,42242,18/10/20,,2,2,193580,1
500,05/01/20,74,34,1,C5,2,59216,05/01/20,,2,2,0,1
501,06/01/20,74,34,1,C5,2,59216,05/01/20,,2,2,241550,1
502,07/01/20,74,34,1,C5,2,59216,05/01/20,,2,2,289800,1
503,08/01/20,74,35,1,C5,2,59216,05/01/20,,2,2,60920,1
504,09/01/20,74,35,1,C5,2,59216,05/01/20,,2,2,0,1
505,10/01/20,74,35,1,C5,2,59216,05/01/20,24/10/20,2,2,0,1
506,07/01/20,75,25,1,C18,2,39884,21/07/20,,2,2,0,2
507,08/01/20,75,25,1,C18,2,39884,21/07/20,,2,2,194890,2
508,09/01/20,75,25,1,C18,2,39884,21/07/20,,2,2,1168360,2
509,10/01/20,75,25,1,C18,2,39884,21/07/20,,2,2,601480,2
510,11/01/20,75,25,1,C18,2,39884,21/07/20,,2,2,401200,2
511,12/01/20,75,25,1,C18,2,39884,21/07/20,13/12/20,2,2,0,2
512,01/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,205550,2
513,02/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,393980,2
514,03/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,640550,2
515,04/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,0,3
516,05/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,465230,3
517,06/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,609170,3
518,07/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,354480,3
519,08/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,121000,3
520,09/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,1305150,3
521,10/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,2547970,4
522,11/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,465820,4
523,12/01/19,77,33,0,C3,2,63918,18/05/18,,1,2,315300,4
524,01/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,1094350,3
525,02/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,556690,3
526,03/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,3159380,3
527,04/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,255960,3
528,05/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,689970,3
529,06/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,946760,3
530,07/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,1319470,3
531,08/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,457760,3
532,09/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,746060,3
533,10/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,554480,3
534,11/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,0,3
535,12/01/20,77,34,0,C3,2,63918,18/05/18,,1,2,754840,3
536,01/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,318700,2
537,02/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,-1629620,2
538,03/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,5010000,2
539,04/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,0,3
540,05/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,2050000,3
541,06/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,250000,3
542,07/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,353230,2
543,08/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,0,2
544,09/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,1453290,2
545,10/01/19,78,35,0,C21,0,105946,16/09/18,,2,4,1150950,3
546,11/01/19,78,36,0,C21,0,105946,16/09/18,,2,4,788180,3
547,12/01/19,78,36,0,C21,0,105946,16/09/18,,2,4,2669640,3
548,01/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,1572750,3
549,02/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,5590000,3
550,03/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,3400000,3
551,04/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,9000000,4
552,05/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,1159000,4
553,06/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,3324180,4
554,07/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,1256440,2
555,08/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,1293120,2
556,09/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,206040,2
557,10/01/20,78,36,0,C21,0,105946,16/09/18,,2,4,601770,2
558,11/01/20,78,37,0,C21,0,105946,16/09/18,,2,4,1046310,2
559,12/01/20,78,37,0,C21,0,105946,16/09/18,,2,4,2667530,2
560,07/01/19,79,32,0,C14,1,114648,07/09/19,,4,4,0,1
561,08/01/19,79,32,0,C14,1,114648,07/09/19,08/09/19,4,4,0,1
562,10/01/20,80,29,1,C7,0,56687,10/02/20,,2,2,0,1
563,11/01/20,80,29,1,C7,0,56687,10/02/20,,2,2,0,1
564,12/01/20,80,29,1,C7,0,56687,10/02/20,,2,2,153300,1
565,01/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,259940,2
566,02/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,750520,2
567,03/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,725300,2
568,04/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,569810,2
569,05/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,120080,2
570,06/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,145300,2
571,07/01/19,81,38,0,C9,2,77177,06/12/18,,1,2,176120,1
572,08/01/19,81,39,0,C9,2,77177,06/12/18,,1,2,145620,1
573,09/01/19,81,39,0,C9,2,77177,06/12/18,,1,2,240990,1
574,10/01/19,81,39,0,C9,2,77177,06/12/18,10/04/19,1,2,0,1
575,04/01/20,82,37,1,C24,1,89013,04/11/20,,3,3,0,1
576,05/01/20,82,37,1,C24,1,89013,04/11/20,,3,3,0,1
577,06/01/20,82,37,1,C24,1,89013,04/11/20,,3,3,0,1
578,07/01/20,82,37,1,C24,1,89013,04/11/20,,3,3,0,1
579,08/01/20,82,37,1,C24,1,89013,04/11/20,29/07/20,3,3,0,1
580,09/01/19,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
581,10/01/19,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
582,11/01/19,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
583,12/01/19,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
584,01/01/20,83,34,0,C23,2,115159,29/08/19,,3,3,750000,1
585,02/01/20,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
586,03/01/20,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
587,04/01/20,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
588,05/01/20,83,34,0,C23,2,115159,29/08/19,,3,3,0,1
589,06/01/20,83,34,0,C23,2,115159,29/08/19,06/07/20,3,3,0,1
590,07/01/19,84,41,0,C16,0,25950,07/04/19,,1,1,0,1
591,08/01/19,84,41,0,C16,0,25950,07/04/19,,1,1,0,1
592,09/01/19,84,41,0,C16,0,25950,07/04/19,,1,1,250000,1
593,10/01/19,84,41,0,C16,0,25950,07/04/19,,1,1,200000,4
594,11/01/19,84,41,0,C16,0,25950,07/04/19,,1,1,400350,4
595,12/01/19,84,42,0,C16,0,25950,07/04/19,,1,1,3000000,4
596,01/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,1000000,3
597,02/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,2198000,3
598,03/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,0,3
599,04/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,402290,2
600,05/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,0,2
601,06/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,300000,2
602,07/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,0,2
603,08/01/20,84,42,0,C16,0,25950,07/04/19,,1,1,1237380,2
604,09/01/20,84,42,0,C16,0,25950,07/04/19,09/04/20,1,1,-300000,2
605,10/01/20,85,24,0,C22,2,49509,28/09/20,,1,1,0,1
606,11/01/20,85,24,0,C22,2,49509,28/09/20,,1,1,0,1
607,12/01/20,85,25,0,C22,2,49509,28/09/20,,1,1,0,1
608,01/01/19,86,35,0,C2,2,49510,28/05/18,27/01/19,1,1,0,1
609,09/01/19,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
610,10/01/19,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
611,11/01/19,87,36,0,C6,1,119341,31/08/19,,3,3,300000,1
612,12/01/19,87,36,0,C6,1,119341,31/08/19,,3,3,0,1
613,01/01/20,87,36,0,C6,1,119341,31/08/19,,3,3,834720,4
614,02/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,11894240,4
615,03/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,7918580,4
616,04/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,145500,4
617,05/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,349320,4
618,06/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,1979060,4
619,07/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,1530800,4
620,08/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,1166680,4
621,09/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,4276720,4
622,10/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,1604070,4
623,11/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,2719440,4
624,12/01/20,87,37,0,C6,1,119341,31/08/19,,3,3,1310090,4
625,01/01/19,88,45,1,C3,0,62298,01/06/18,,2,2,824700,3
626,02/01/19,88,45,1,C3,0,62298,01/06/18,,2,2,528840,3
627,03/01/19,88,45,1,C3,0,62298,01/06/18,,2,2,1572150,3
628,04/01/19,88,45,1,C3,0,62298,01/06/18,,2,2,0,1
629,05/01/19,88,45,1,C3,0,62298,01/06/18,,2,2,323180,1
630,06/01/19,88,45,1,C3,0,62298,01/06/18,06/03/19,2,2,0,1
631,06/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
632,07/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,1217260,3
633,08/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,310260,3
634,09/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,776130,3
635,10/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,315320,2
636,11/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,194320,2
637,12/01/19,89,27,0,C2,1,58977,30/05/19,,2,2,193340,2
638,01/01/20,89,27,0,C2,1,58977,30/05/19,,2,2,240880,3
639,02/01/20,89,27,0,C2,1,58977,30/05/19,,2,2,0,3
640,03/01/20,89,27,0,C2,1,58977,30/05/19,,2,2,2883920,3
641,04/01/20,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
642,05/01/20,89,27,0,C2,1,58977,30/05/19,,2,2,0,1
643,06/01/20,89,28,0,C2,1,58977,30/05/19,,2,2,0,1
644,07/01/20,89,28,0,C2,1,58977,30/05/19,,2,2,0,1
645,08/01/20,89,28,0,C2,1,58977,30/05/19,29/07/20,2,2,0,1
646,11/01/19,90,32,0,C22,0,29408,11/11/19,,2,2,0,1
647,12/01/19,90,32,0,C22,0,29408,11/11/19,,2,2,0,1
648,01/01/20,90,32,0,C22,0,29408,11/11/19,,2,2,136160,1
649,02/01/20,90,32,0,C22,0,29408,11/11/19,,2,2,407480,1
650,03/01/20,90,33,0,C22,0,29408,11/11/19,03/10/20,2,2,0,1
651,08/01/19,91,31,0,C21,0,22731,08/03/19,,2,2,0,1
652,09/01/19,91,31,0,C21,0,22731,08/03/19,,2,2,0,1
653,10/01/19,91,31,0,C21,0,22731,08/03/19,,2,2,0,1
654,11/01/19,91,31,0,C21,0,22731,08/03/19,,2,2,0,1
655,12/01/19,91,31,0,C21,0,22731,08/03/19,15/12/19,2,2,200000,1
656,01/01/19,93,30,0,C17,2,39527,14/07/18,,2,2,1220120,2
657,02/01/19,93,30,0,C17,2,39527,14/07/18,02/03/19,2,2,0,2
658,02/01/20,95,28,1,C14,2,60874,30/01/20,,3,3,0,1
659,03/01/20,95,29,1,C14,2,60874,30/01/20,03/09/20,3,3,0,1
660,07/01/20,96,34,0,C12,2,64953,17/07/20,,3,3,0,1
661,08/01/20,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
662,09/01/20,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
663,10/01/20,96,35,0,C12,2,64953,17/07/20,,3,3,0,1
664,11/01/20,96,35,0,C12,2,64953,17/07/20,27/11/20,3,3,0,1
665,10/01/20,97,40,1,C2,2,80771,10/03/20,,3,3,0,1
666,11/01/20,97,40,1,C2,2,80771,10/03/20,,3,3,0,1
667,12/01/20,97,40,1,C2,2,80771,10/03/20,,3,3,350000,1
668,08/01/19,98,24,0,C16,0,57977,15/08/19,,2,2,0,3
669,09/01/19,98,24,0,C16,0,57977,15/08/19,,2,2,1374540,3
670,10/01/19,98,24,0,C16,0,57977,15/08/19,,2,2,5250000,4
671,11/01/19,98,24,0,C16,0,57977,15/08/19,,2,2,2256470,4
672,12/01/19,98,24,0,C16,0,57977,15/08/19,,2,2,1410000,4
673,01/01/20,98,24,0,C16,0,57977,15/08/19,,2,2,2999000,4
674,02/01/20,98,24,0,C16,0,57977,15/08/19,,2,2,0,4
675,03/01/20,98,24,0,C16,0,57977,15/08/19,,2,2,3888860,4
676,04/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,1485010,4
677,05/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,1489150,4
678,06/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,0,4
679,07/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,291280,1
680,08/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,0,1
681,09/01/20,98,25,0,C16,0,57977,15/08/19,,2,2,0,1
682,10/01/20,98,25,0,C16,0,63774,15/08/19,,2,3,971130,2
683,11/01/20,98,25,0,C16,0,63774,15/08/19,,2,3,0,2
684,12/01/20,98,25,0,C16,0,63774,15/08/19,25/12/20,2,3,0,2
685,03/01/20,99,29,0,C23,0,38068,24/03/20,,2,2,0,1
686,04/01/20,99,29,0,C23,0,38068,24/03/20,,2,2,0,1
687,05/01/20,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
688,06/01/20,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
689,07/01/20,99,30,0,C23,0,38068,24/03/20,,2,2,0,1
690,08/01/20,99,30,0,C23,0,38068,24/03/20,29/07/20,2,2,0,1
691,01/01/19,101,33,0,C10,0,38945,12/03/17,,1,1,390000,2
692,02/01/19,101,33,0,C10,0,38945,12/03/17,,1,1,510000,2
693,03/01/19,101,33,0,C10,0,38945,12/03/17,,1,1,757990,2
694,04/01/19,101,33,0,C10,0,38945,12/03/17,,1,1,101850,1
695,05/01/19,101,33,0,C10,0,38945,12/03/17,05/03/19,1,1,0,1
696,01/01/19,102,22,1,C12,0,42270,01/05/19,,1,1,0,1
697,02/01/19,102,22,1,C12,0,42270,01/05/19,,1,1,0,1
698,03/01/19,102,22,1,C12,0,42270,01/05/19,21/03/19,1,1,0,1
699,12/01/19,103,26,1,C28,1,68913,30/11/19,,2,2,0,1
700,01/01/20,103,26,1,C28,1,68913,30/11/19,,2,2,0,1
701,02/01/20,103,26,1,C28,1,68913,30/11/19,,2,2,350310,1
702,03/01/20,103,,1,C28,1,68913,30/11/19,,2,2,150380,1
703,04/01/20,103,26,1,C28,1,68913,30/11/19,,2,2,0,1
704,05/01/20,103,26,1,C28,1,68913,30/11/19,,2,2,194000,1
705,06/01/20,103,26,1,C28,1,68913,30/11/19,,2,2,0,1
706,07/01/20,103,26,1,C28,1,68913,30/11/19,07/04/20,2,2,-150310,1
707,08/01/20,104,30,1,C23,1,60332,16/08/20,,2,2,0,1
708,09/01/20,104,30,1,C23,1,60332,16/08/20,,2,2,0,1
709,10/01/20,104,30,1,C23,1,60332,16/08/20,,2,2,0,2
710,11/01/20,104,30,1,C23,1,60332,16/08/20,,2,2,646120,2
711,12/01/20,104,30,1,C23,1,60332,16/08/20,,2,2,606200,2
712,01/01/19,105,38,0,C4,0,67931,18/09/18,01/06/19,1,1,0,1
713,01/01/19,106,33,1,C22,0,57671,27/05/16,,1,3,253460,2
714,02/01/19,106,33,1,C22,0,57671,27/05/16,,1,3,859960,2
715,03/01/19,106,33,1,C22,0,57671,27/05/16,,1,3,1579610,2
716,04/01/19,106,34,1,C22,0,57671,27/05/16,,1,3,262550,2
717,05/01/19,106,34,1,C22,0,57671,27/05/16,,1,3,351000,2
718,06/01/19,106,34,1,C22,0,57671,27/05/16,,1,3,106900,2
719,07/01/19,106,34,1,C22,0,57671,27/05/16,,1,3,1091400,2
720,08/01/19,106,34,1,C22,0,57671,27/05/16,08/02/19,1,3,0,2
721,12/01/19,107,34,0,C9,2,102142,12/12/19,,3,3,0,1
722,01/01/20,107,34,0,C9,2,102142,12/12/19,,3,3,783680,2
723,02/01/20,107,34,0,C9,2,102142,12/12/19,,3,3,0,2
